beer_id_beerAdvocate,beer_name_beerAdvocate,brewery_id_beerAdvocate,brewery_name_beerAdvocate,beer_id_rateBeer,beer_name_rateBeer,brewery_id_rateBeer,brewery_name_rateBeer,similarity
61360,Rye Ale,13397,Mountaineer Brewing Co.,125495,Mountaineer Rye Ale,6739,Mountaineer Brewing Co.,1.0
57604,Vandalia Ale,13397,Mountaineer Brewing Co.,125496,Mountaineer Vandalia Ale,6739,Mountaineer Brewing Co.,1.0
41089,Bede's Chalice,5171,Durham Brewery Ltd,82045,Durham Bedes Chalice,731,Durham,1.0
42242,Maerzen Oktoberfest,13918,Steffans Aldergrove Brewery,85367,Aldergrove Maerzen Oktoberfest,6826,Steffans Aldergrove Brewery,1.0
34967,60 Winks,96,Magic Hat Brewing Company,67767,Magic Hat 60 Winks Ale,220,Magic Hat Brewing Company,1.0
42094,Brown Eyed Girl,13918,Steffans Aldergrove Brewery,66959,Aldergrove Brown Eyed Girl,6826,Steffans Aldergrove Brewery,1.0
73079,Hot Blooded Foreign Stout,17981,Cigar City Brewing,151309,Cigar City Hot Blooded Foreign Stout,9990,Cigar City Brewing,1.0
40691,Auld Persnickety Barleywine Ale,13918,Steffans Aldergrove Brewery,70375,Aldergrove Auld Persnickety Barleywine Ale,6826,Steffans Aldergrove Brewery,1.0
30787,Empirical Staught,13918,Steffans Aldergrove Brewery,59230,Aldergrove Empirical Staught,6826,Steffans Aldergrove Brewery,1.0
30748,American Style Pale Ale,13918,Steffans Aldergrove Brewery,59231,Aldergrove American Style Pale Ale,6826,Steffans Aldergrove Brewery,1.0
76612,Peachtree Cherry Wheat,13907,Crabtree Brewing,154491,Crabtree Peachtree Cherry Wheat,6916,Crabtree Brewing Company,1.0
76098,Eclipse Black IPA,13907,Crabtree Brewing,161956,Crabtree Eclipse Black IPA,6916,Crabtree Brewing Company,1.0
75987,Cezanne Saison,13907,Crabtree Brewing,147139,Crabtree Cezanne Saison,6916,Crabtree Brewing Company,1.0
73392,Berliner Weisse,13907,Crabtree Brewing,153827,Crabtree Berliner Weisse,6916,Crabtree Brewing Company,1.0
72962,Syzygy Barrel-Aged Black IPA,13907,Crabtree Brewing,153367,Crabtree Syzygy Barrel-Aged Black IPA,6916,Crabtree Brewing Company,1.0
3883,Barley's Bambino Sigorino Stout,1037,Barley's Brewing Company,14884,Barleys Bambino Sigorino Stout ,2248,Barleys Brewing Company,1.0
68776,Crabtree Orton Imperial Stout,13907,Crabtree Brewing,139432,Crabtree Orton Imperial Stout,6916,Crabtree Brewing Company,1.0
67907,Oatmeal Stout,13907,Crabtree Brewing,128229,Crabtree Oatmeal Stout,6916,Crabtree Brewing Company,1.0
36770,Belgian Wit,96,Magic Hat Brewing Company,73181,Magic Hat Belgian Wit,220,Magic Hat Brewing Company,1.0
17592,Cape Cod Red,9602,Cape Cod Beer,61182,Cape Cod Red,6931,Cape Cod Beer,1.0
58744,Dearfield Ale,13907,Crabtree Brewing,123309,Crabtree Dearfield Ale,6916,Crabtree Brewing Company,1.0
43523,Boxcar Brown,13907,Crabtree Brewing,60485,Crabtree Boxcar Brown (DownTown Nut Brown),6916,Crabtree Brewing Company,1.0
43284,Golden 8,13907,Crabtree Brewing,88112,Crabtree Golden 8,6916,Crabtree Brewing Company,1.0
28951,Pale Ale,13397,Mountaineer Brewing Co.,68862,Mountaineer Pale Ale,6739,Mountaineer Brewing Co.,1.0
28950,Nut Brown Ale,13397,Mountaineer Brewing Co.,76206,Mountaineer Nut Brown Ale,6739,Mountaineer Brewing Co.,1.0
30779,White Gem,5171,Durham Brewery Ltd,26675,Durham White Gem,731,Durham,1.0
31190,Twisted Creek Wheat,13907,Crabtree Brewing,60484,Crabtree Twisted Creek Wheat,6916,Crabtree Brewing Company,1.0
17593,Cape Cod IPA,9602,Cape Cod Beer,60983,Cape Cod IPA,6931,Cape Cod Beer,1.0
28948,Red Ale,13397,Mountaineer Brewing Co.,76791,Mountaineer Red Ale,6739,Mountaineer Brewing Co.,1.0
11402,Bonny Lass,5171,Durham Brewery Ltd,22161,Durham Bonny Lass,731,Durham,1.0
44330,Schmucker Hefe-Weizen Dunkel,961,Privat Brauerei Schmucker Ober-Mossau KG,32714,Schmucker Hefe-Weizen Dunkel ,1944,Privat-Brauerei Schmucker,1.0
49014,Speciale 1900,725,Brouwerij Haacht NV,72841,Haacht Speciale 1900,958,Haacht,1.0
51058,Odenwälder Ur-Stoff,961,Privat Brauerei Schmucker Ober-Mossau KG,83239,Schmucker Odenwälder Ur-Stoff,1944,Privat-Brauerei Schmucker,1.0
60122,Summit Trail Pale Ale,1386,Harmon Restaurant & Brewery,159576,Harmon Summit Trail Pale Ale,3015,Harmon Brewery & Restaurant,1.0
63251,Bretty Yeti,158,Great Divide Brewing Company,118891,Great Divide Bretty Yeti,292,Great Divide Brewing Company,1.0
4421,White River Rye,1386,Harmon Restaurant & Brewery,49696,Harmon White River Rye PA,3015,Harmon Brewery & Restaurant,1.0
39638,Barley's Mother Earth Fifteenth Anniversary Ale,1037,Barley's Brewing Company,80782,Barleys Mother Earth Fifteenth Anniversary Ale,2248,Barleys Brewing Company,1.0
60846,Smoked Baltic Porter,158,Great Divide Brewing Company,126259,Great Divide Smoked Baltic Porter,292,Great Divide Brewing Company,1.0
39969,Barley's Hop Envy IPA,1037,Barley's Brewing Company,81292,Barleys Hop Envy IPA,2248,Barleys Brewing Company,1.0
39970,Barleys Smirking Emperor Imperial Pilsner,1037,Barley's Brewing Company,79883,Barleys Smirking Emperor Imperial Pilsner,2248,Barleys Brewing Company,1.0
72247,Flemish Sour,4555,Tustin Brewing Company,151973,Tustin Flemish Sour,3010,Tustin Brewing Company,1.0
53000,Sour Barrel Aged Claymore,158,Great Divide Brewing Company,110785,Great Divide Sour Barrel Aged Claymore,292,Great Divide Brewing Company,1.0
35347,Bridge City Brown,8217,Clark's Crossing Brewpub,38958,Clarks Crossing Bridge City Brown,5167,Clarks Crossing Brewpub,1.0
4039,Barley's J. Scott Francis ESB,1037,Barley's Brewing Company,12165,Barleys J. Scott Francis ESB,2248,Barleys Brewing Company,1.0
35349,Harvest Wheat,8217,Clark's Crossing Brewpub,38960,Clarks Crossing Harvest Wheat Lager,5167,Clarks Crossing Brewpub,1.0
68084,Augusta Ale,25328,Kensington Brewing Company,141861,Augusta Ale,12707,Kensington Brewing Company,1.0
51534,Sour Brown Ale,158,Great Divide Brewing Company,107717,Great Divide Sour Brown Ale,292,Great Divide Brewing Company,1.0
50184,Double Wit,158,Great Divide Brewing Company,103423,Great Divide Double Wit,292,Great Divide Brewing Company,1.0
53977,Swan Lake Porter,4893,Hyouko Yashiki No Mori Brewery,46795,Swan Lake Porter,5852,Hyouko Yashiki No Mori Brewery (Swan Lake),1.0
50176,Chocolate Oak Aged Yeti,158,Great Divide Brewing Company,103422,Great Divide Chocolate Oak Aged Yeti,292,Great Divide Brewing Company,1.0
49449,Dunkel Weiss,158,Great Divide Brewing Company,101760,Great Divide Dunkel Weiss,292,Great Divide Brewing Company,1.0
47440,Claymore Scotch Ale,158,Great Divide Brewing Company,97887,Great Divide Claymore Scotch Ale,292,Great Divide Brewing Company,1.0
4040,Barley's Glenlenny's Scotch Ale,1037,Barley's Brewing Company,13330,Barleys Glenlennys Scotch Ale,2248,Barleys Brewing Company,1.0
45250,Barrel Aged Yeti,158,Great Divide Brewing Company,93977,Great Divide Barrel Aged Yeti,292,Great Divide Brewing Company,1.0
45249,Barrel Aged Old Ruffian,158,Great Divide Brewing Company,93978,Great Divide Barrel Aged Old Ruffian,292,Great Divide Brewing Company,1.0
70277,Table For Two,68,Flying Dog Brewery,144756,Flying Dog Table For Two,109,Flying Dog Brewery,1.0
42723,Espresso Oak Aged Yeti Imperial Stout,158,Great Divide Brewing Company,85174,Great Divide Espresso Oak Aged Yeti Imperial Stout,292,Great Divide Brewing Company,1.0
41029,Barley's Droughtfire IPA,1037,Barley's Brewing Company,83140,Barleys Droughtfire IPA,2248,Barleys Brewing Company,1.0
59161,Crystal Ale,4893,Hyouko Yashiki No Mori Brewery,124782,Swan Lake Crystal Ale,5852,Hyouko Yashiki No Mori Brewery (Swan Lake),1.0
43280,Barley's Draggin Ass Stout,1037,Barley's Brewing Company,89179,Barleys Draggin Ass Stout,2248,Barleys Brewing Company,1.0
43281,Barley's The Highland Hammer Peated Bitter,1037,Barley's Brewing Company,70554,Barleys The Highland Hammer Peated Bitter,2248,Barleys Brewing Company,1.0
43285,Barley's Jack D. Frost,1037,Barley's Brewing Company,42812,Barleys Jack D. Frost Winter Warmer,2248,Barleys Brewing Company,1.0
43286,Barley's Left Coast Pale,1037,Barley's Brewing Company,72664,Barleys Left Coast Pale Ale,2248,Barleys Brewing Company,1.0
65144,Grand Cru,158,Great Divide Brewing Company,135196,Great Divide Grand Cru,292,Great Divide Brewing Company,1.0
4814,St. Croix Maple Ale,1333,"St. Croix Brewing Company, LLC",3272,St. Croix Maple Ale,565,St. Croix Brewing Company,1.0
4391,Barley's Pale Ale,1037,Barley's Brewing Company,12168,Barleys Pale Ale,2248,Barleys Brewing Company,1.0
52990,Crystal Imperial IPA,13338,The Covey Restaurant & Brewery,110529,The Covey Crystal Imperial IPA,6647,The Covey Restaurant & Brewery,1.0
54338,Hooskal Stout,15824,Skookum Brewery,93192,Skookum Hooskal Stout,8414,Skookum Brewery,1.0
54336,Olde Tom,15824,Skookum Brewery,116026,Skookum Olde Tom,8414,Skookum Brewery,1.0
62037,Fresh Hop Ale,68,Flying Dog Brewery,129888,Flying Dog Fresh Hop Ale,109,Flying Dog Brewery,1.0
1001,Carrabassett Pale Ale,253,Casco Bay Brewing Co.,18283,Casco Bay Carrabassett Pale Ale,288,Casco Bay Brewing (Shipyard Brewing Co.),1.0
54333,Woody's Oak,15824,Skookum Brewery,70644,Skookum Woodys Oak,8414,Skookum Brewery,1.0
37594,Jackass IPA,15824,Skookum Brewery,70643,Skookum Jackass IPA,8414,Skookum Brewery,1.0
31979,Scotch Ale,13338,The Covey Restaurant & Brewery,62850,The Covey Scotch Ale,6647,The Covey Restaurant & Brewery,1.0
30294,Cowboy Lager,13338,The Covey Restaurant & Brewery,58845,The Covey Cowboy Lager,6647,The Covey Restaurant & Brewery,1.0
30266,Smoked Lager,13338,The Covey Restaurant & Brewery,58846,The Covey Smoked Lager,6647,The Covey Restaurant & Brewery,1.0
1077,Casco Bay Summer Ale,253,Casco Bay Brewing Co.,8615,Casco Bay Summer Ale,288,Casco Bay Brewing (Shipyard Brewing Co.),1.0
69697,Backyard Ale,68,Flying Dog Brewery,146485,Flying Dog Backyard Ale,109,Flying Dog Brewery,1.0
29690,Texas Wheat,13338,The Covey Restaurant & Brewery,58038,The Covey Texas Wheat,6647,The Covey Restaurant & Brewery,1.0
29672,Horned Frog Pale Ale,13338,The Covey Restaurant & Brewery,99717,The Covey Horned Frog Pale Ale,6647,The Covey Restaurant & Brewery,1.0
73330,Farmhouse Funk,4555,Tustin Brewing Company,154594,Tustin Farmhouse Funk,3010,Tustin Brewing Company,1.0
19856,Casco Bay Oktoberfest,253,Casco Bay Brewing Co.,39294,Casco Bay Oktoberfest,288,Casco Bay Brewing (Shipyard Brewing Co.),1.0
4900,Serrano Pepper Ale,1333,"St. Croix Brewing Company, LLC",3273,St. Croix Serrano Pepper Ale,565,St. Croix Brewing Company,1.0
21554,Carrabassett Harvest Ale,253,Casco Bay Brewing Co.,39312,Casco Bay Carrabassett Harvest Ale,288,Casco Bay Brewing (Shipyard Brewing Co.),1.0
24480,Casco Bay Pale Ale,253,Casco Bay Brewing Co.,45139,Casco Bay Pale Ale,288,Casco Bay Brewing (Shipyard Brewing Co.),1.0
2756,Casco Bay Pilsner,253,Casco Bay Brewing Co.,1630,Casco Bay Pilsner,288,Casco Bay Brewing (Shipyard Brewing Co.),1.0
40452,Casco Bay Brown Ale,253,Casco Bay Brewing Co.,84970,Casco Bay Brown Ale,288,Casco Bay Brewing (Shipyard Brewing Co.),1.0
6826,Carrabassett Winter Ale,253,Casco Bay Brewing Co.,31935,Casco Bay Carrabassett Winter Ale,288,Casco Bay Brewing (Shipyard Brewing Co.),1.0
331,ImPaled Ale,103,"Middle Ages Brewing Co., Ltd.",6430,Middle Ages ImPaled Ale,91,Middle Ages Brewing,1.0
907,Casco Bay Winter Ale (Old Port Ale),253,Casco Bay Brewing Co.,7069,Casco Bay Winter Ale (Old Port Ale),288,Casco Bay Brewing (Shipyard Brewing Co.),1.0
9561,Carrabassett Summer Ale,253,Casco Bay Brewing Co.,28097,Casco Bay Carrabassett Summer Ale,288,Casco Bay Brewing (Shipyard Brewing Co.),1.0
73114,Go Go Guava,4555,Tustin Brewing Company,153997,Tustin Go Go Guava,3010,Tustin Brewing Company,1.0
67459,St. Croix Anniversary Sour,1333,"St. Croix Brewing Company, LLC",141213,St. Croix Anniversary Sour,565,St. Croix Brewing Company,1.0
64346,St. Croix Cream Ale,1333,"St. Croix Brewing Company, LLC",93625,St. Croix Cream Ale,565,St. Croix Brewing Company,1.0
25039,Harvest Wheat,8210,Creekside Pub & Brewery,31045,Creekside Harvest Wheat,4385,Creekside Pub & Brewery (Malt House Brewing Co.),1.0
25040,Strawberry Fields,8210,Creekside Pub & Brewery,31046,Creekside Strawberry Fields,4385,Creekside Pub & Brewery (Malt House Brewing Co.),1.0
70155,Belgian Style Yeti,158,Great Divide Brewing Company,141247,Great Divide Belgian Style Yeti Imperial Stout,292,Great Divide Brewing Company,1.0
4392,Barley's Alexander's Russian Imperial Stout,1037,Barley's Brewing Company,12159,Barleys Alexanders Russian Imperial Stout,2248,Barleys Brewing Company,1.0
50634,Gluck Pils,725,Brouwerij Haacht NV,15904,Gluck Pils,958,Haacht,1.0
1421,Delirium Nocturnum,180,Brouwerij Huyghe,5232,Delirium Nocturnum,167,Brouwerij Huyghe,1.0
1446,Hibernation Ale,158,Great Divide Brewing Company,1653,Great Divide Hibernation Ale,292,Great Divide Brewing Company,1.0
144,Whitewater Wheat Ale,158,Great Divide Brewing Company,1647,Great Divide Whitewater Wheat Ale,292,Great Divide Brewing Company,1.0
21921,Straight Pipe Stout,10378,Old Capitol Brew Works and Public House,43385,Old Capitol Straight Pipe Stout,5328,Old Capitol Brew Works and Public House,1.0
12013,Yeti Imperial Stout,158,Great Divide Brewing Company,25082,Great Divide Yeti Imperial Stout,292,Great Divide Brewing Company,1.0
23023,Rye Pale Ale,10378,Old Capitol Brew Works and Public House,44389,Old Capitol Rye Pale Ale,5328,Old Capitol Brew Works and Public House,1.0
50863,Lieberth Kellerbier,20506,Brauerei Lieberth,59539,Lieberth Kellerbier,1772,Brauerei Lieberth,1.0
11922,Titan IPA,158,Great Divide Brewing Company,25083,Great Divide Titan IPA,292,Great Divide Brewing Company,1.0
50157,Maduro Oatmeal Brown Ale - Vanilla,17981,Cigar City Brewing,104134,Cigar City Maduro Oatmeal Brown Ale - Vanilla Aged,9990,Cigar City Brewing,1.0
50862,Shiroyama Herb Ale Lemongrass,20502,Shiroyama Brewery,79261,Shiroyama Herb Ale Lemongrass,9001,Shiroyama Brewery,1.0
32676,One Hop Wonder IPA,1386,Harmon Restaurant & Brewery,67025,Harmon One Hop Wonder IPA,3015,Harmon Brewery & Restaurant,1.0
24926,Seven Reverends,10378,Old Capitol Brew Works and Public House,47651,Old Capitol Seven Reverends Abbey Ale,5328,Old Capitol Brew Works and Public House,1.0
50858,Shiroyama Stout,20502,Shiroyama Brewery,79260,Shiroyama Stout,9001,Shiroyama Brewery,1.0
32887,Harmon's Special Ale,1386,Harmon Restaurant & Brewery,41511,Harmons Special Ale (Oktoberfest),3015,Harmon Brewery & Restaurant,1.0
51108,Bourbon Barrel Cappuccino Stout,220,Lagunitas Brewing Company,67058,Lagunitas Bourbon Barrel Cappuccino Stout,1167,Lagunitas Brewing Company,1.0
32374,Puget Sound Vanilla Porter,1386,Harmon Restaurant & Brewery,57830,Harmon Puget Sound Vanilla Porter,3015,Harmon Brewery & Restaurant,1.0
33706,Mild Thing,1386,Harmon Restaurant & Brewery,81654,Harmon Mild Thing,3015,Harmon Brewery & Restaurant,1.0
27513,Holzkirchner Festbier,5140,Holzkirchner Oberbräu,35327,Holzkirchner Festbier,3654,Holzkirchner Oberbräu (Kaltenberg),1.0
68481,Windsor Knot,25381,Windsor & Eton Brewery,142775,Windsor & Eton Windsor Knot,11716,Windsor & Eton,1.0
50190,Black Lizard,15798,Maltovivo,80783,Maltovivo Black Lizard,7958,Maltovivo,1.0
47669,Ricochet Red,205,Buffalo Bill's Brewery,22558,Buffalo Bills Ricochet Red,789,Buffalo Bills Brewery,1.0
41828,Johnny Midnite Oatmeal Stout,205,Buffalo Bill's Brewery,21977,Buffalo Bills Johnny Midnite Oatmeal Stout,789,Buffalo Bills Brewery,1.0
53671,Uncle Fester,15793,Union Barrel Works,148972,Union Barrel Works Uncle Fester,8507,Union Barrel Works,1.0
27254,Jackson Pale Ale,1614,River City Brewing Company,29291,River City Brewing (Florida) Jackson Pale Ale,3072,River City Brewing Company (Florida),1.0
4369,Wollochet Bay Wheat,1386,Harmon Restaurant & Brewery,26799,Harmon Wollochet Bay Wheat,3015,Harmon Brewery & Restaurant,1.0
45361,Blond Bock,15793,Union Barrel Works,98494,Union Barrel Works Blond Bock,8507,Union Barrel Works,1.0
13147,White Buffalo Ale,205,Buffalo Bill's Brewery,4601,Buffalo Bills White Buffalo Ale,789,Buffalo Bills Brewery,1.0
13080,Tasmanian Devil,205,Buffalo Bill's Brewery,4600,Buffalo Bills Tasmanian Devil,789,Buffalo Bills Brewery,1.0
39430,Double Barrel,15793,Union Barrel Works,80358,Union Barrel Works Double Barrel,8507,Union Barrel Works,1.0
36109,Pale Ale,15793,Union Barrel Works,131825,Uibel Pale Ale,8507,Union Barrel Works,1.0
145,Wild Raspberry Ale,158,Great Divide Brewing Company,1652,Great Divide Wild Raspberry Ale,292,Great Divide Brewing Company,1.0
159,Denver Pale Ale,158,Great Divide Brewing Company,1649,Great Divide Denver Pale Ale,292,Great Divide Brewing Company,1.0
4393,Barley's Old Oscars Brown Sugar,1037,Barley's Brewing Company,13532,Barleys Old Oscars Brown Sugar,2248,Barleys Brewing Company,1.0
26233,Fresh Hop Pale Ale,158,Great Divide Brewing Company,28450,Great Divide Fresh Hop Pale Ale,292,Great Divide Brewing Company,1.0
44840,Barley's Lame Duck Imperial Pilsner,1037,Barley's Brewing Company,93027,Barleys Lame Duck Imperial Pilsner,2248,Barleys Brewing Company,1.0
73431,Secret Stash,68,Flying Dog Brewery,153518,Flying Dog Wild Dog Secret Stash Harvest Ale 2011,109,Flying Dog Brewery,1.0
64658,Samurai Barley Ale,4893,Hyouko Yashiki No Mori Brewery,138266,Swan Lake Samurai Barley Ale,5852,Hyouko Yashiki No Mori Brewery (Swan Lake),1.0
73433,The Fear,68,Flying Dog Brewery,148868,Flying Dog Wild Dog The Fear Imperial Pumpkin Ale,109,Flying Dog Brewery,1.0
72243,15th Anniversary Triple IPA,4555,Tustin Brewing Company,151589,Tustin 15th Anniversary Triple IPA,3010,Tustin Brewing Company,1.0
76600,Christmas Ale,25360,Destihl Restaurant & Brew Works,161010,Destihl Christmas Ale,9189,Destihl Restaurant and Brew Works,1.0
4642,Barley's Devil's Moon Weizenbock,1037,Barley's Brewing Company,14750,Barleys Devils Moon Weizenbock,2248,Barleys Brewing Company,1.0
4644,Barley's Full Moon Ale,1037,Barley's Brewing Company,15094,Barleys Full Moon Ale,2248,Barleys Brewing Company,1.0
4645,Barley's Mindola's Granola Oatmeal Stout,1037,Barley's Brewing Company,12157,Barleys Mindolas Granola Oatmeal Stout,2248,Barleys Brewing Company,1.0
65877,Swan Lake Imperial Stout,4893,Hyouko Yashiki No Mori Brewery,133791,Swan Lake Imperial Stout,5852,Hyouko Yashiki No Mori Brewery (Swan Lake),1.0
76101,Stone 15th Anniversary Escondidian Imperial Black IPA With Espresso Beans,147,Stone Brewing Co.,157867,Stone 15th Anniversary Escondidian Imperial Black IPA With Espresso Beans,76,Stone Brewing Co.,1.0
53464,Black Mari'a,10370,Old Bear Brewery,55415,Old Bear Black Maria,4550,Old Bear,1.0
38377,Morimoto Soba Ale,132,Rogue Ales,580,Rogue Morimoto Soba Ale ,96,Rogue Ales,1.0
48969,2009 Correction Ale,220,Lagunitas Brewing Company,101700,Lagunitas 2009 Correction Ale,1167,Lagunitas Brewing Company,1.0
50239,Chaveta India Dark Mild,17981,Cigar City Brewing,103846,Cigar City Chaveta India Dark Mild,9990,Cigar City Brewing,1.0
21920,Celtic Cross Red Ale,10378,Old Capitol Brew Works and Public House,43389,Old Capitol Celtic Cross Red Ale,5328,Old Capitol Brew Works and Public House,1.0
22102,Superbowl IPA,1614,River City Brewing Company,44273,River City Brewing (Florida) Superbowl IPA,3072,River City Brewing Company (Florida),1.0
21584,Farmer Brown Ale,10378,Old Capitol Brew Works and Public House,43386,Old Capitol Farmer Brown Ale,5328,Old Capitol Brew Works and Public House,1.0
45559,Mad Brewer White Storm Imperial Cream Ale,14718,The Brew Keeper,76612,Mad Brewer White Storm,8822,The Brew Keeper / Mad Brewer,1.0
21451,HotShot ESB,158,Great Divide Brewing Company,41574,Great Divide HotShot ESB,292,Great Divide Brewing Company,1.0
74910,Heller Hound Old Ale,68,Flying Dog Brewery,124382,Flying Dog Wild Dog Heller Hound Old Ale,109,Flying Dog Brewery,1.0
209,Ridgeline Amber Ale,158,Great Divide Brewing Company,1648,Great Divide Ridgeline Amber Ale (Arapahoe Amber),292,Great Divide Brewing Company,1.0
21818,Mardi Gras Bock,10378,Old Capitol Brew Works and Public House,43766,Old Capitol Mardi Gras Bock,5328,Old Capitol Brew Works and Public House,1.0
365,Honey Cream Ale,132,Rogue Ales,584,Rogue Honey Cream Ale,96,Rogue Ales,1.0
2679,Younger's Special Bitter,132,Rogue Ales,8084,Rogue Youngers Special Bitter ,96,Rogue Ales,1.0
19216,Oak Aged Yeti Imperial Stout,158,Great Divide Brewing Company,37652,Great Divide Oak Aged Yeti Imperial Stout   ,292,Great Divide Brewing Company,1.0
21917,Lazy Lab Light,10378,Old Capitol Brew Works and Public House,43768,Old Capitol Lazy Lab Light Lager,5328,Old Capitol Brew Works and Public House,1.0
32265,Red Wolf Cherry Wheat,1386,Harmon Restaurant & Brewery,70841,Harmon Red Wolf Cherry Wheat,3015,Harmon Brewery & Restaurant,1.0
17060,Hercules Double IPA,158,Great Divide Brewing Company,32751,Great Divide Hercules Double IPA,292,Great Divide Brewing Company,1.0
21919,Public House Pale Ale,10378,Old Capitol Brew Works and Public House,43767,Old Capitol Public House Pale Ale,5328,Old Capitol Brew Works and Public House,1.0
61045,Amber's Hot Friend,15824,Skookum Brewery,71329,Skookum Ambers Hot Friend,8414,Skookum Brewery,1.0
61718,Flying Dog Extra Special Gonzo,68,Flying Dog Brewery,52069,Flying Dog Extra Special Gonzo,109,Flying Dog Brewery,1.0
9797,Blimp Hangar Porter,4555,Tustin Brewing Company,17733,Tustin Blimp Hangar Porter,3010,Tustin Brewing Company,1.0
69097,Barley's Abbey Normal,1037,Barley's Brewing Company,133246,Barleys Abbey Normal,2248,Barleys Brewing Company,1.0
